trades

TRADENO;TRADEDATE;TRADETIME;SECID;BOARDID;PRICE;QUANTITY;VALUE;TYPE;BUYSELL
1268519567;19.07.2011;18:44:53;LKOH;EQBR;1829;42;76818;;S
1268519568;19.07.2011;18:44:53;LKOH;EQBR;1829;42;76818;;S
1268519569;19.07.2011;18:44:53;LKOH;EQBR;1829;6;10974;;S
1268519570;19.07.2011;18:44:53;LKOH;EQBR;1829;6;10974;;S
1268519571;19.07.2011;18:44:53;LKOH;EQBR;1829;6;10974;;S
1268519572;19.07.2011;18:44:53;LKOH;EQBR;1829;37;67673;;S
1268519573;19.07.2011;18:44:53;LKOH;EQBR;1829;37;67673;;S
1268519574;19.07.2011;18:44:53;LKOH;EQBR;1829;37;67673;;S
1268519575;19.07.2011;18:44:53;LKOH;EQBR;1829;41;74989;;S
1268519576;19.07.2011;18:44:53;LKOH;EQBR;1829;41;74989;;S
1268519577;19.07.2011;18:44:53;LKOH;EQBR;1829;41;74989;;S
1268519578;19.07.2011;18:44:53;LKOH;EQBR;1829;2226;4071354;;S
1268519579;19.07.2011;18:44:53;LKOH;EQBR;1829;2226;4071354;;S
1268519580;19.07.2011;18:44:53;LKOH;EQBR;1829;2226;4071354;;S
1268519581;19.07.2011;18:44:53;LKOH;EQBR;1829;13;23777;;S
1268519582;19.07.2011;18:44:53;LKOH;EQBR;1829;13;23777;;S
1268519583;19.07.2011;18:44:53;LKOH;EQBR;1829;13;23777;;S
1268519584;19.07.2011;18:44:53;LKOH;EQBR;1829;81;148149;;S
1268519585;19.07.2011;18:44:53;LKOH;EQBR;1829;81;148149;;S
1268519586;19.07.2011;18:44:53;LKOH;EQBR;1829;81;148149;;S
1268519587;19.07.2011;18:44:53;LKOH;EQBR;1829;13;23777;;S
1268519588;19.07.2011;18:44:53;LKOH;EQBR;1829;13;23777;;S
1268519589;19.07.2011;18:44:53;LKOH;EQBR;1829;13;23777;;S
1268519590;19.07.2011;18:44:53;LKOH;EQBR;1829;82;149978;;S
1268519591;19.07.2011;18:44:53;LKOH;EQBR;1829;82;149978;;S
1268519592;19.07.2011;18:44:53;LKOH;EQBR;1829;82;149978;;S
1268519593;19.07.2011;18:44:53;LKOH;EQBR;1829;48;87792;;S
1268519594;19.07.2011;18:44:53;LKOH;EQBR;1829;48;87792;;S
1268519595;19.07.2011;18:44:53;LKOH;EQBR;1829;48;87792;;S
1268519596;19.07.2011;18:44:53;LKOH;EQBR;1829;68;124372;;S
1268519597;19.07.2011;18:44:53;LKOH;EQBR;1829;68;124372;;S
1268519598;19.07.2011;18:44:53;LKOH;EQBR;1829;68;124372;;S
1268519599;19.07.2011;18:44:53;LKOH;EQBR;1829;126;230454;;S
1268519600;19.07.2011;18:44:53;LKOH;EQBR;1829;126;230454;;S
1268519601;19.07.2011;18:44:53;LKOH;EQBR;1829;126;230454;;S
1268519602;19.07.2011;18:44:53;LKOH;EQBR;1829;21;38409;;S
1268519603;19.07.2011;18:44:53;LKOH;EQBR;1829;21;38409;;S
1268519604;19.07.2011;18:44:53;LKOH;EQBR;1829;21;38409;;S
1268519605;19.07.2011;18:44:53;LKOH;EQBR;1829;189;345681;;S
1268519606;19.07.2011;18:44:53;LKOH;EQBR;1829;189;345681;;S
1268519607;19.07.2011;18:44:53;LKOH;EQBR;1829;189;345681;;S
1268519608;19.07.2011;18:44:53;LKOH;EQBR;1829;23;42067;;S
1268519609;19.07.2011;18:44:53;LKOH;EQBR;1829;23;42067;;S
1268519610;19.07.2011;18:44:53;LKOH;EQBR;1829;23;42067;;S
1268519611;19.07.2011;18:44:53;LKOH;EQBR;1829;315;576135;;S
1268519612;19.07.2011;18:44:53;LKOH;EQBR;1829;315;576135;;S
1268519613;19.07.2011;18:44:53;LKOH;EQBR;1829;315;576135;;S
1268519614;19.07.2011;18:44:53;VRAO;EQNL;0,36599;10000;3659,9;;B
1268519615;19.07.2011;18:44:53;VRAO;EQNL;0,366;140000;51240;;B
1268519616;19.07.2011;18:44:53;CHKZ;EQNE;2893,5;1;2893,5;;B
1268519617;19.07.2011;18:44:54;RU14TATN3006;EQBR;184,93;410;75821,3;;B
1268519618;19.07.2011;18:44:54;RU14TATN3006;EQBR;184,97;590;109132,3;;B
1268519619;19.07.2011;18:44:54;GAZP;EQNE;199,89;410;81954,9;;S
1268519620;19.07.2011;18:44:54;GAZP;EQNE;199,89;90;17990,1;;S
1268519621;19.07.2011;18:44:54;VTBR;EQNL;0,08535;10000;853,5;;S
1268519622;19.07.2011;18:44:54;VTBR;EQNL;0,08535;10000;853,5;;B
1268519623;19.07.2011;18:44:54;SBER03;EQBR;102,32;5000;511600;;S
1268519624;19.07.2011;18:44:54;SBER03;EQBR;102,31;115000;11765650;;S
1268519625;19.07.2011;18:44:54;LNZL;EQNE;5050;1;5050;;B
1268519626;19.07.2011;18:44:54;VTBR;EQNL;0,08535;600000;51210;;B
1268519627;19.07.2011;18:44:54;VTBR;EQNL;0,08539;1180000;100760,2;;B
1268519628;19.07.2011;18:44:54;VTBR;EQNL;0,08539;80000;6831,2;;B
1268519629;19.07.2011;18:44:54;VTBR;EQNL;0,08539;100000;8539;;B
1268519630;19.07.2011;18:44:54;VTBR;EQNL;0,08539;1040000;88805,6;;B
1268519631;19.07.2011;18:44:54;GMKN;EQBR;7560;6;45360;;B
1268519632;19.07.2011;18:44:54;RU14TATN3006;EQBR;184,97;1000;184970;;B
1268519633;19.07.2011;18:44:54;GAZP;EQNE;199,89;410;81954,9;;S
1268519634;19.07.2011;18:44:54;GAZP;EQNE;199,89;590;117935,1;;S
1268519635;19.07.2011;18:44:54;OGK4;EQNL;2,625;183000;480375;;S
1268519636;19.07.2011;18:44:54;GAZP;EQNE;199,89;220;43975,8;;S
1268519637;19.07.2011;18:44:54;OGK6;EQBR;1,0747;8000;8597,6;;B
1268519638;19.07.2011;18:44:54;OGK6;EQBR;1,0748;1000;1074,8;;B
1268519639;19.07.2011;18:44:54;OGK6;EQBR;1,0749;4000;4299,6;;B
1268519640;19.07.2011;18:44:54;OGK6;EQBR;1,0767;11000;11843,7;;B
1268519641;19.07.2011;18:44:54;OGK6;EQBR;1,0768;34000;36611,2;;B
1268519642;19.07.2011;18:44:54;OGK6;EQBR;1,077;9000;9693;;B
1268519643;19.07.2011;18:44:54;SNGS;EQNE;27,75;20000;555000;;S
1268519644;19.07.2011;18:44:55;RU14TATN3006;EQBR;184,97;860;159074,2;;B
1268519645;19.07.2011;18:44:55;RU14TATN3006;EQBR;185;140;25900;;B
1268519646;19.07.2011;18:44:55;CNTL;EQNE;39,902;100;3990,2;;B
1268519647;19.07.2011;18:44:55;MSTT;EQNL;224,85;10;2248,5;;B
1268519648;19.07.2011;18:44:55;GAZP;EQNE;199,89;190;37979,1;;S
1268519649;19.07.2011;18:44:55;GAZP;EQNE;199,89;500;99945;;S
1268519650;19.07.2011;18:44:55;GAZP;EQNE;199,89;500;99945;;S
1268519651;19.07.2011;18:44:55;GAZP;EQNE;199,89;500;99945;;S
1268519652;19.07.2011;18:44:55;GAZP;EQNE;199,89;500;99945;;S
1268519653;19.07.2011;18:44:55;GAZP;EQNE;199,89;1000;199890;;S
1268519654;19.07.2011;18:44:55;GAZP;EQNE;199,89;500;99945;;S
1268519655;19.07.2011;18:44:55;GAZP;EQNE;199,89;310;61965,9;;S
1268519656;19.07.2011;18:44:55;HYDR;EQBR;1,3383;1000;1338,3;;B
1268519657;19.07.2011;18:44:55;RASP;EQNL;171,4;20;3428;;B
1268519658;19.07.2011;18:44:55;RASP;EQNL;171,4;20;3428;;B
1268519659;19.07.2011;18:44:55;SNGSP;EQNE;14,05;100;1405;;B
1268519660;19.07.2011;18:44:55;SNGSP;EQNE;14,057;2000;28114;;B
1268519661;19.07.2011;18:44:55;SNGSP;EQNE;14,058;900;12652,2;;B
1268519662;19.07.2011;18:44:55;SNGSP;EQNE;14,06;2700;37962;;B
1268519663;19.07.2011;18:44:55;SNGSP;EQNE;14,064;100;1406,4;;B
1268519664;19.07.2011;18:44:55;SNGSP;EQNE;14,064;100;1406,4;;B
1268519665;19.07.2011;18:44:55;SNGSP;EQNE;14,065;900;12658,5;;B
1268519666;19.07.2011;18:44:55;SNGSP;EQNE;14,065;6000;84390;;B
1268519667;19.07.2011;18:44:55;SNGSP;EQNE;14,066;3800;53450,8;;B
1268519668;19.07.2011;18:44:55;SNGSP;EQNE;14,067;1000;14067;;B
1268519669;19.07.2011;18:44:55;SNGSP;EQNE;14,068;2400;33763,2;;B
1268519670;19.07.2011;18:44:55;VRAO;EQNL;0,366;10000;3660;;B
1268519671;19.07.2011;18:44:55;LNZL;EQNE;5002;1;5002;;S
1268519672;19.07.2011;18:44:55;LNZL;EQNE;5000,9;2;10001,8;;S
1268519673;19.07.2011;18:44:55;LNZL;EQNE;5000,5;2;10001;;S
1268519674;19.07.2011;18:44:55;TGKE;EQNL;0,01188;100000;1188;;B
1268519675;19.07.2011;18:44:55;MGNT;EQBR;4003,9;1;4003,9;;B
1268519676;19.07.2011;18:44:55;RU14TATN3006;EQBR;185;770;142450;;B
1268519677;19.07.2011;18:44:55;RU14TATN3006;EQBR;185;10;1850;;B
1268519678;19.07.2011;18:44:55;RU14TATN3006;EQBR;185;20;3700;;B
1268519679;19.07.2011;18:44:55;RU14TATN3006;EQBR;185;200;37000;;B
1268519680;19.07.2011;18:44:55;VTBR;EQNL;0,08534;560000;47790,4;;S
1268519681;19.07.2011;18:44:55;MTLR;EQBR;695;18;12510;;B
1268519682;19.07.2011;18:44:55;MTLR;EQBR;695;50;34750;;B
1268519683;19.07.2011;18:44:55;MTLR;EQBR;695;1;695;;B
1268519684;19.07.2011;18:44:55;ROSN;EQNL;232,1;500;116050;;S
1268519685;19.07.2011;18:44:56;RTKM;EQBR;199;400;79600;;B
1268519686;19.07.2011;18:44:56;RBCM;EQNE;36,39;100;3639;;B
1268519687;19.07.2011;18:44:56;RU14TATN3006;EQBR;185;800;148000;;B
1268519688;19.07.2011;18:44:56;RU14TATN3006;EQBR;185,02;200;37004;;B
1268519689;19.07.2011;18:44:56;GAZP;EQNE;199,89;190;37979,1;;S
1268519690;19.07.2011;18:44:56;GAZP;EQNE;199,89;500;99945;;S
1268519691;19.07.2011;18:44:56;GAZP;EQNE;199,89;310;61965,9;;S
1268519692;19.07.2011;18:44:56;MTSI;EQBR;239,44;130;31127,2;;S
1268519693;19.07.2011;18:44:56;LNZL;EQNE;5000,5;3;15001,5;;S
1268519694;19.07.2011;18:44:56;SNGS;EQNE;27,75;20000;555000;;S
1268519696;19.07.2011;18:44:56;GMKN;EQBR;7560;10;75600;;B
1268519697;19.07.2011;18:44:56;CHMF;EQNL;510,2;10;5102;;S
1268519698;19.07.2011;18:44:56;CHMF;EQNL;510,2;60;30612;;S
1268519699;19.07.2011;18:44:56;SBER03;EQBR;102,38;11000;1126180;;B
1268519700;19.07.2011;18:44:56;SBER03;EQBR;102,39;4370;447444,3;;B
1268519701;19.07.2011;18:44:56;SBER03;EQBR;102,39;220;22525,8;;B
1268519702;19.07.2011;18:44:56;SBER03;EQBR;102,39;4370;447444,3;;B
1268519703;19.07.2011;18:44:56;SBER03;EQBR;102,39;18020;1845067,8;;B
1268519704;19.07.2011;18:44:56;SBER03;EQBR;102,39;8000;819120;;B
1268519705;19.07.2011;18:44:56;SBER03;EQBR;102,4;18020;1845248;;B
1268519706;19.07.2011;18:44:56;CHKZ;EQNE;2893,5;1;2893,5;;B
1268519707;19.07.2011;18:44:56;CHKZ;EQNE;2893,5;1;2893,5;;B
1268519708;19.07.2011;18:44:56;CHKZ;EQNE;2893,6;1;2893,6;;B
1268519709;19.07.2011;18:44:56;CHKZ;EQNE;2893,8;1;2893,8;;B
1268519710;19.07.2011;18:44:56;CHKZ;EQNE;2895;1;2895;;B
1268519711;19.07.2011;18:44:56;CHKZ;EQNE;2896;1;2896;;B
1268519712;19.07.2011;18:44:56;CHKZ;EQNE;2897,5;1;2897,5;;B
1268519713;19.07.2011;18:44:56;CHKZ;EQNE;2898;1;2898;;B
1268519714;19.07.2011;18:44:56;CHKZ;EQNE;2899;1;2899;;B
1268519715;19.07.2011;18:44:56;CHKZ;EQNE;2899,3;1;2899,3;;B
1268519716;19.07.2011;18:44:56;CHKZ;EQNE;2900;10;29000;;B
1268519717;19.07.2011;18:44:56;YASH;EQNE;87,18;100;8718;;S
1268519718;19.07.2011;18:44:56;RU14TATN3006;EQBR;185,02;120;22202,4;;B
1268519719;19.07.2011;18:44:56;RU14TATN3006;EQBR;185,02;270;49955,4;;B
1268519720;19.07.2011;18:44:56;RU14TATN3006;EQBR;185,13;10;1851,3;;B
1268519721;19.07.2011;18:44:56;RU14TATN3006;EQBR;185,14;10;1851,4;;B
1268519722;19.07.2011;18:44:56;RU14TATN3006;EQBR;185,15;10;1851,5;;B
1268519723;19.07.2011;18:44:56;RU14TATN3006;EQBR;185,16;10;1851,6;;B
1268519724;19.07.2011;18:44:56;RU14TATN3006;EQBR;185,17;10;1851,7;;B
1268519725;19.07.2011;18:44:56;RU14TATN3006;EQBR;185,18;10;1851,8;;B
1268519726;19.07.2011;18:44:56;RU14TATN3006;EQBR;185,19;10;1851,9;;B
1268519727;19.07.2011;18:44:56;RU14TATN3006;EQBR;185,19;40;7407,6;;B
1268519728;19.07.2011;18:44:56;RU14TATN3006;EQBR;185,19;200;37038;;B
1268519729;19.07.2011;18:44:56;RU14TATN3006;EQBR;185,2;10;1852;;B
1268519730;19.07.2011;18:44:56;RU14TATN3006;EQBR;185,2;290;53708;;B
1268519731;19.07.2011;18:44:56;CHMF;EQNL;510,2;40;20408;;S
1268519732;19.07.2011;18:44:56;CHMF;EQNL;510,2;90;45918;;S
1268519733;19.07.2011;18:44:56;CHMF;EQNL;510,2;10;5102;;S
1268519734;19.07.2011;18:44:56;CHMF;EQNL;510,1;560;285656;;S
1268519735;19.07.2011;18:44:56;ROSN;EQNL;232,1;170;39457;;S
1268519736;19.07.2011;18:44:56;VTBR;EQNL;0,08535;320000;27312;;S
1268519737;19.07.2011;18:44:56;PLZL;EQNL;1747,8;18;31460,4;;S
1268519738;19.07.2011;18:44:56;CHMF;EQNL;510,1;50;25505;;S
1268519739;19.07.2011;18:44:56;ROSN;EQNL;232,1;130;30173;;S
1268519740;19.07.2011;18:44:56;SNGS;EQNE;27,75;500;13875;;S
1268519741;19.07.2011;18:44:56;CHMF;EQNL;510,1;10;5101;;S
1268519742;19.07.2011;18:44:56;VTBR;EQNL;0,08535;180000;15363;;S
1268519743;19.07.2011;18:44:56;VTBR;EQNL;0,08535;120000;10242;;S
1268519744;19.07.2011;18:44:56;ROSN;EQNL;232,1;90;20889;;S
1268519745;19.07.2011;18:44:56;PLZL;EQNL;1747,8;1;1747,8;;S
1268519746;19.07.2011;18:44:56;SNGS;EQNE;27,75;900;24975;;S
1268519747;19.07.2011;18:44:57;VTBR;EQNL;0,08535;30000;2560,5;;S
1268519748;19.07.2011;18:44:57;SNGS;EQNE;27,75;900;24975;;S
1268519749;19.07.2011;18:44:57;PLZL;EQNL;1745;7;12215;;S
1268519750;19.07.2011;18:44:57;BSPB;EQNL;142;10;1420;;B
1268519751;19.07.2011;18:44:57;BSPB;EQNL;142;70;9940;;B
1268519752;19.07.2011;18:44:57;BSPB;EQNL;142,14;10;1421,4;;B
1268519753;19.07.2011;18:44:57;BSPB;EQNL;142,87;10;1428,7;;B
1268519754;19.07.2011;18:44:57;ZOYA;EQNE;243,38;10;2433,8;;B
1268519755;19.07.2011;18:44:57;URKA;EQBR;266,03;10;2660,3;;S
1268519756;19.07.2011;18:44:57;URKA;EQBR;266,02;140;37242,8;;S
1268519757;19.07.2011;18:44:57;PIKK;EQNL;106,69;10;1066,9;;B
1268519758;19.07.2011;18:44:57;TGKF;EQNL;0,009341;100000;934,1;;B
1268519759;19.07.2011;18:44:57;GAZP;EQNE;199,89;190;37979,1;;S
1268519760;19.07.2011;18:44:57;GAZP;EQNE;199,88;40;7995,2;;S
1268519761;19.07.2011;18:44:57;SBER03;EQBR;102,4;1400;143360;;B
1268519762;19.07.2011;18:44:57;IUES;EQNL;0,038153;3600000;137350,8;;B
1268519763;19.07.2011;18:44:57;IUES;EQNL;0,038154;5600000;213662,4;;B
1268519764;19.07.2011;18:44:57;MRKH;EQBR;3,729;20000;74580;;S
1268519765;19.07.2011;18:44:57;LKOH;EQBR;1827,9;27;49353,3;;S
1268519766;19.07.2011;18:44:57;LKOH;EQBR;1826,1;23;42000,3;;S
1268519767;19.07.2011;18:44:57;CHMF;EQNL;510,1;10;5101;;S
1268519768;19.07.2011;18:44:57;RU14APTK1007;EQNL;87,09;10;870,9;;B
1268519769;19.07.2011;18:44:57;GAZP;EQNE;199,9;20;3998;;S
1268519770;19.07.2011;18:44:57;GMKN;EQBR;7560;20;151200;;B
1268519771;19.07.2011;18:44:57;VTBR;EQNL;0,08535;1000000;85350;;S
1268519772;19.07.2011;18:44:57;PIKK;EQNL;106,69;690;73616,1;;B
1268519773;19.07.2011;18:44:57;PIKK;EQNL;106,7;2310;246477;;B
1268519774;19.07.2011;18:44:57;SNGS;EQNE;27,758;100;2775,8;;B
1268519775;19.07.2011;18:44:57;VTGK;EQBS;2,1002;2000;4200,4;;S
1268519776;19.07.2011;18:44:57;VTGK;EQBS;2,1;44000;92400;;S
1268519777;19.07.2011;18:44:57;GMKN;EQBR;7559;10;75590;;S
1268519778;19.07.2011;18:44:57;GMKN;EQBR;7559;17;128503;;S
1268519779;19.07.2011;18:44:57;GMKN;EQBR;7559;17;128503;;S
1268519780;19.07.2011;18:44:57;GMKN;EQBR;7559;31;234329;;S
1268519781;19.07.2011;18:44:57;GMKN;EQBR;7559;31;234329;;S
1268519782;19.07.2011;18:44:57;GMKN;EQBR;7559;5;37795;;S
1268519783;19.07.2011;18:44:57;GMKN;EQBR;7559;5;37795;;S
1268519784;19.07.2011;18:44:57;GMKN;EQBR;7559;76;574484;;S
1268519785;19.07.2011;18:44:57;GMKN;EQBR;7559;76;574484;;S
1268519786;19.07.2011;18:44:57;GMKN;EQBR;7559;11;83149;;S
1268519787;19.07.2011;18:44:57;GMKN;EQBR;7559;11;83149;;S
1268519788;19.07.2011;18:44:57;GMKN;EQBR;7559;2;15118;;S
1268519789;19.07.2011;18:44:57;GMKN;EQBR;7559;2;15118;;S
1268519790;19.07.2011;18:44:57;GMKN;EQBR;7559;9;68031;;S
1268519791;19.07.2011;18:44:57;GMKN;EQBR;7559;9;68031;;S
1268519792;19.07.2011;18:44:57;GMKN;EQBR;7559;10;75590;;S
1268519793;19.07.2011;18:44:57;GMKN;EQBR;7559;10;75590;;S
1268519794;19.07.2011;18:44:57;GMKN;EQBR;7559;538;4066742;;S
1268519795;19.07.2011;18:44:57;GMKN;EQBR;7559;130;982670;;S
1268519796;19.07.2011;18:44:57;TGKE;EQNL;0,011878;100000;1187,8;;B
1268519797;19.07.2011;18:44:58;RTKM;EQBR;198,91;80;15912,8;;S
1268519798;19.07.2011;18:44:58;RTKM;EQBR;198,91;50;9945,5;;S
1268519799;19.07.2011;18:44:58;RTKM;EQBR;198,9;1960;389844;;S
1268519800;19.07.2011;18:44:58;RTKM;EQBR;198,8;3030;602364;;S
1268519801;19.07.2011;18:44:58;SNGS;EQNE;27,75;20000;555000;;S
1268519802;19.07.2011;18:44:58;SBER03;EQBR;102,34;50;5117;;S
1268519803;19.07.2011;18:44:58;TGKF;EQNL;0,0094;100000;940;;B
1268519804;19.07.2011;18:44:58;VTBR;EQNL;0,08535;250000;21337,5;;S
1268519805;19.07.2011;18:44:58;VTBR;EQNL;0,08534;150000;12801;;S
1268519806;19.07.2011;18:44:58;SBER03;EQBR;102,4;500;51200;;B
1268519807;19.07.2011;18:44:58;LNZL;EQNE;5000,5;2;10001;;S
1268519808;19.07.2011;18:44:58;AVAZPP;EQNL;7,826;200;1565,2;;B
1268519809;19.07.2011;18:44:58;AVAZPP;EQNL;7,826;200;1565,2;;B
1268519810;19.07.2011;18:44:58;GMKN;EQBR;7559;25;188975;;S
1268519811;19.07.2011;18:44:58;HYDR;EQBR;1,3366;20000;26732;;S
1268519812;19.07.2011;18:44:58;SBER03;EQBR;102,34;50;5117;;S
1268519813;19.07.2011;18:44:58;SBER03;EQBR;102,4;100;10240;;B
1268519814;19.07.2011;18:44:58;RTKM-011D;EQBR;184,06;10;1840,6;;S
1268519815;19.07.2011;18:44:58;PLZL;EQNL;1745;61;106445;;S
1268519816;19.07.2011;18:44:58;PLZL;EQNL;1745;2;3490;;S
1268519817;19.07.2011;18:44:58;PLZL;EQNL;1745;33;57585;;S
1268519818;19.07.2011;18:44:58;PLZL;EQNL;1745;9;15705;;S
1268519819;19.07.2011;18:44:58;SBER03;EQBR;102,34;50;5117;;S
1268519820;19.07.2011;18:44:58;LNZL;EQNE;5050;1;5050;;B
1268519821;19.07.2011;18:44:58;LNZL;EQNE;5070;1;5070;;B
1268519822;19.07.2011;18:44:58;MTSI;EQBR;239,7;10;2397;;B
1268519823;19.07.2011;18:44:58;SNGS;EQNE;27,758;100;2775,8;;B
1268519824;19.07.2011;18:44:58;OGK2;EQBR;1,331;21000;27951;;B
1268519825;19.07.2011;18:44:58;OGK2;EQBR;1,331;2000;2662;;B
1268519826;19.07.2011;18:44:58;OGK2;EQBR;1,3311;21000;27953,1;;B
1268519827;19.07.2011;18:44:58;ROSN;EQNL;232,1;1000;232100;;S
1268519828;19.07.2011;18:44:58;DIOD;EQNL;22,2;700;15540;;B
1268519829;19.07.2011;18:44:58;DIOD;EQNL;22,28;100;2228;;B
1268519830;19.07.2011;18:44:58;DIOD;EQNL;22,37;100;2237;;B
1268519831;19.07.2011;18:44:58;DIOD;EQNL;22,46;100;2246;;B
1268519832;19.07.2011;18:44:58;DIOD;EQNL;22,5;100;2250;;B
1268519833;19.07.2011;18:44:58;DIOD;EQNL;22,5;100;2250;;B
1268519834;19.07.2011;18:44:58;ROSN;EQNL;232,1;2070;480447;;S
1268519835;19.07.2011;18:44:58;ROSN;EQNL;232;10;2320;;S
1268519836;19.07.2011;18:44:58;ROSN;EQNL;232;1000;232000;;S
1268519837;19.07.2011;18:44:58;URKA;EQBR;266,02;10;2660,2;;S
1268519838;19.07.2011;18:44:58;URKA;EQBR;266,02;200;53204;;S
1268519839;19.07.2011;18:44:58;URKA;EQBR;266,02;200;53204;;S
1268519840;19.07.2011;18:44:58;URKA;EQBR;266,01;890;236748,9;;S
1268519841;19.07.2011;18:44:58;CHMF;EQNL;510,1;860;438686;;S
1268523206;19.07.2011;18:49:59;GMKN;EQBR;7548;2;15096;;B
1268523207;19.07.2011;18:49:59;GMKN;EQBR;7548;1;7548;;B
1268523208;19.07.2011;18:49:59;HYDR;EQBR;1,3374;100000;133740;;S
1268523209;19.07.2011;18:49:59;HYDR;EQBR;1,3374;44000;58845,6;;S
1268523210;19.07.2011;18:49:59;HYDR;EQBR;1,3374;40000;53496;;S
1268523211;19.07.2011;18:49:59;HYDR;EQBR;1,3374;30000;40122;;S
1268523212;19.07.2011;18:49:59;LKOH;EQBR;1829,3;10;18293;;B
1268523213;19.07.2011;18:49:59;LKOH;EQBR;1829,3;4;7317,2;;B
1268523214;19.07.2011;18:49:59;LKOH;EQBR;1829,3;32;58537,6;;B
1268523215;19.07.2011;18:49:59;LKOH;EQBR;1829,3;10;18293;;B
1268523216;19.07.2011;18:49:59;LKOH;EQBR;1829,3;1;1829,3;;B
1268523217;19.07.2011;18:49:59;LKOH;EQBR;1829,3;77;140856,1;;B
1268523218;19.07.2011;18:49:59;LKOH;EQBR;1829,3;23;42073,9;;B
1268523219;19.07.2011;18:49:59;LKOH;EQBR;1829,3;22;40244,6;;B
1268523220;19.07.2011;18:49:59;RU14TATN3006;EQBR;185,02;100;18502;;S
1268523221;19.07.2011;18:49:59;SBER03;EQBR;102,49;2990;306445,1;;B
1268523222;19.07.2011;18:49:59;SBER03;EQBR;102,49;200;20498;;B
1268523223;19.07.2011;18:49:59;SBER03;EQBR;102,49;1810;185506,9;;B
1268523224;19.07.2011;18:49:59;SBER03;EQBR;102,49;2000;204980;;B
1268523225;19.07.2011;18:49:59;SBER03;EQBR;102,49;1790;183457,1;;B
1268523226;19.07.2011;18:49:59;SBER03;EQBR;102,49;810;83016,9;;B
1268523227;19.07.2011;18:49:59;SBER03;EQBR;102,49;2190;224453,1;;B
1268523228;19.07.2011;18:49:59;SBER03;EQBR;102,49;2080;213179,2;;B
1268523229;19.07.2011;18:49:59;SBER03;EQBR;102,49;39200;4017608;;B
1268523230;19.07.2011;18:49:59;SBER03;EQBR;102,49;110;11273,9;;B
1268523231;19.07.2011;18:49:59;SBER03;EQBR;102,49;1000;102490;;B
1268523232;19.07.2011;18:49:59;SBER03;EQBR;102,49;15000;1537350;;B
1268523233;19.07.2011;18:49:59;SBER03;EQBR;102,49;13000;1332370;;B
1268523234;19.07.2011;18:49:59;SBER03;EQBR;102,49;2560;262374,4;;B
1268523235;19.07.2011;18:49:59;SBER03;EQBR;102,49;50000;5124500;;B
1268523236;19.07.2011;18:49:59;SBER03;EQBR;102,49;1500;153735;;B
1268523237;19.07.2011;18:49:59;SBER03;EQBR;102,49;1720;176282,8;;B
1268523238;19.07.2011;18:49:59;SBER03;EQBR;102,49;1510;154759,9;;B
1268523239;19.07.2011;18:49:59;SBER03;EQBR;102,49;100;10249;;B
1268523240;19.07.2011;18:49:59;SBER03;EQBR;102,49;580;59444,2;;B
1268523241;19.07.2011;18:49:59;SBER03;EQBR;102,49;10;1024,9;;B
1268523242;19.07.2011;18:49:59;SBER03;EQBR;102,49;5000;512450;;S
1268523243;19.07.2011;18:49:59;SBER03;EQBR;102,49;310;31771,9;;S
1268523244;19.07.2011;18:49:59;SBER03;EQBR;102,49;300;30747;;S
1268523245;19.07.2011;18:49:59;SBER03;EQBR;102,49;70;7174,3;;S
1268523246;19.07.2011;18:49:59;SBER03;EQBR;102,49;50;5124,5;;S
1268523247;19.07.2011;18:49:59;SBER03;EQBR;102,49;1100;112739;;S
1268523248;19.07.2011;18:49:59;SBER03;EQBR;102,49;250;25622,5;;S
1268523249;19.07.2011;18:49:59;SBER03;EQBR;102,49;20;2049,8;;S
1268523250;19.07.2011;18:49:59;SBER03;EQBR;102,49;7250;743052,5;;S
1268523251;19.07.2011;18:49:59;SBER03;EQBR;102,49;1000;102490;;S
1268523252;19.07.2011;18:49:59;SBER03;EQBR;102,49;1520;155784,8;;S
1268523253;19.07.2011;18:49:59;SBER03;EQBR;102,49;330;33821,7;;S
1268523254;19.07.2011;18:49:59;SBER03;EQBR;102,49;1000;102490;;S
1268523255;19.07.2011;18:49:59;SBER03;EQBR;102,49;40;4099,6;;S
1268523256;19.07.2011;18:49:59;SBER03;EQBR;102,49;1480;151685,2;;S
1268523257;19.07.2011;18:49:59;SBER03;EQBR;102,49;520;53294,8;;S
1268523258;19.07.2011;18:49:59;SBER03;EQBR;102,49;10;1024,9;;S
1268523259;19.07.2011;18:49:59;SBER03;EQBR;102,49;600;61494;;S
1268523260;19.07.2011;18:49:59;SBER03;EQBR;102,49;16100;1650089;;S
1268523261;19.07.2011;18:49:59;SBERP03;EQBR;80,4;800;64320;;B
1268523262;19.07.2011;18:49:59;SBERP03;EQBR;80,4;500;40200;;S
1268523263;19.07.2011;18:49:59;SBERP03;EQBR;80,4;5000;402000;;S
1268523264;19.07.2011;18:49:59;SBERP03;EQBR;80,4;600;48240;;S
1268523265;19.07.2011;18:49:59;SBERP03;EQBR;80,4;400;32160;;S
1268523266;19.07.2011;18:49:59;GAZP;EQNE;199,76;10;1997,6;;S
1268523267;19.07.2011;18:49:59;GAZP;EQNE;199,76;100;19976;;S
1268523268;19.07.2011;18:49:59;GAZP;EQNE;199,76;50;9988;;S
